PC1,PC2,PC3,PC4,Price
-1.528512805591542,-0.13533970178747928,0.6212632014772174,-0.36173689805655423,103375.7614
0.7028099251763955,1.3599615578006696,1.250277553793561,-1.8840116387931956,316030.1699
2.8867017027760578,-1.3757304674479514,0.33440877970257815,-1.2231161410657205,333690.06
-0.4076533205541115,-0.15778950977962292,2.144189791785636,-0.09554801402091977,122305.3568
-0.37954084620091083,0.5106534017873187,1.2001788840471659,1.6909184778484239,351798.8598
0.37566851181422944,-2.058369930075704,-0.8203881819456948,0.8104766285226642,676922.4903
2.02143993667781,0.6136987882699716,0.2184032166650529,0.5568475612356999,277316.3525
0.04302507900435258,1.4603474187892136,-0.19550352281051175,0.463110728982532,188922.9338
-2.499918672967078,-1.0226404633045105,1.524946284889097,-0.5519170744279634,191607.2181
-3.2071076592584893,0.8914140112332507,-1.4993057268511918,0.7770083910849601,180729.6457
-2.512513327697217,1.1307480970087507,0.5674855663484197,-0.252537977594609,111788.6598
2.315230683991836,1.2402655083414265,0.7069158182377433,-0.30128267700278943,198941.9264
-2.7287704813644806,-1.6321131193641036,-2.416417419044463,-0.9764067639195864,239464.1044
-1.1159218377773847,0.7284189472245004,-0.6466216657204443,-0.1248287010917788,222228.9304
-0.9654866976803839,0.5281940000319775,0.3229253293642672,-0.6243401787176631,252241.3202
-0.394240934617244,0.4812999912977906,0.3139173556700722,0.3078352559328334,155707.1319
-1.2494871914014827,0.7060111175298616,-0.7852362690135233,-0.5114670059151061,160019.0332
1.1264005234138936,-0.05567244361852262,1.719690655762124,-0.9552748053104201,421588.8578
-0.6808609844883697,0.5847740860276475,0.6826050244645954,0.3609666894652157,152376.5716
-0.18766439240355795,-1.0590727157599467,0.7238096213329099,-1.259333580081125,210733.5129
-0.2382482052124523,1.4252775339500998,-0.7400142034925326,0.07612600251837465,105041.6445
-0.5436513499433382,0.3988073246422277,-1.5301155705149947,-0.055140425034824636,216972.8449
0.4288002563061601,-0.06151464349333399,1.9711844251010506,0.019744386536572105,385041.5546
0.9748390302221306,-0.4508595757578119,0.837411962929867,-1.0699954269096978,424385.0666
-0.5339582200159806,-1.391617608686203,0.9247714233501076,-0.18098629531028684,335869.6815
0.2989954796007165,-1.2779133510235248,-1.1029184494015922,-0.6824583907020595,430556.8472
0.10314038108409128,1.9256490188418196,-0.14356461823481997,0.6580414812407119,153297.265
0.12447760019220924,-0.03576593927695564,0.5512477101783161,-0.6183161578306952,312456.8833
1.5388881238759422,-0.4289688770709403,-1.3727837826587581,0.44448614541736653,506890.4558
-1.029128506049838,-1.2028801523397252,0.5077294089550711,-0.4863223593930317,390605.9215
-0.8978709297718221,-0.2920908032863908,-1.8589383640803432,0.1445193821646546,430310.8257
2.822763601123905,1.1007080037831265,-0.41853734765082085,1.1891421306509953,769797.5161
-1.1494522905729412,0.46481727521089283,-0.30094987598408,-2.0689237284950583,256978.3221
0.29259506706827,-0.41331816061355947,0.6157276465191581,-1.0012966829292187,205562.6791
-0.5941722979627112,1.701454645192693,0.331994397156784,-0.702841961983873,318949.998
-1.0367074267783534,-1.4646373723403179,0.5848976785742606,-1.0541076429093852,167546.7668
0.350392838936469,-1.8653182798574852,-0.4071308360443262,-0.5908223789591144,274558.259
0.32169573170033383,1.1563521684720395,0.529690347095677,0.5230672846697638,122660.0682
2.8431688311993235,0.8954141902835816,-1.0612741142563922,0.6938158861246165,654180.6485
-0.019195432700907372,-0.3624038338025834,1.3274603480024334,-0.790230179710554,121486.5873
0.05694257562161687,-0.31868062502499706,0.4081694794876583,0.38671072115647737,279893.0825
-0.7274313291986673,-1.866201201241491,-1.3776183319281632,-0.9595696066697005,410816.4987
-0.11395145873170964,-0.055658685684228014,-1.2201353348208486,0.9042424326552174,490495.3436
0.9848304557507085,-0.12563192694242076,0.2616561210083072,0.22842128879984056,399436.5842
0.2953557855330774,-1.1566292443722443,0.5972968478206077,-1.5838403363733746,206029.5987
-2.3986356485624643,-1.2135773475644211,0.41163997743680214,-0.6663147863424304,222198.5451
-0.11182059638486042,-1.7402547481414432,-0.47811036125593576,-0.9466179332740604,273015.0238
1.145572628214551,1.2943002594927886,-0.992402884071956,-0.4902999642693745,248308.2316
0.30346971637581266,1.2098208203438328,0.4230756839909631,0.25504629312983323,353108.2819
-1.092343947315845,0.16677493094296902,0.28598737956626447,0.7904848041723606,353173.3423
1.5779279260192478,-0.6533030054058496,1.0679458857277193,-1.308690995504161,244280.9675
-1.2877627140547017,-0.05004971315651578,-0.5445150058052523,-0.3858465451027984,191113.1065
-1.5655325227434518,1.1213510212796196,-0.18429842521256046,0.5009420523839954,277617.8096
2.05133893902546,1.25032729343535,-0.9253432663484268,-1.1130782410209925,521223.2561
-1.7522516705518179,2.138863224523434,0.03493380736529841,-1.4404755929361264,103947.6295
-2.2598537893501933,0.11787132541216236,-0.45884642307905776,0.5779690708949682,171418.0448
1.2488363234365287,0.19718030972498823,-0.39881407352213843,-1.182962534388552,275311.908
-0.7089606660024419,0.001687585634751831,1.4988646644703365,-0.8093217085530932,333708.0442
-1.5621752581141806,1.5392594671877557,0.21566914503235446,-0.6768773587317336,306202.9736
-1.4683685602534706,-2.575399269812141,-0.5396670916751695,0.7683597419887941,180247.7314
-0.3767802414256097,-0.907773898294569,-1.5836835944414163,-0.13674618276419367,397236.8931
0.04729029189326986,1.6834407944695844,0.6507492003920798,1.0397430504271934,160304.1753
0.6578278921534607,0.4772037335396706,-2.723922740427021,0.7266628304877069,682875.7818
0.6071688676515975,0.034975906759081875,1.3866804303894051,-1.1423195296392943,393215.7564
-0.30370954375610154,-0.006011974964830581,0.13887149677726504,-0.5767615795383164,166673.7965
0.8799658233899286,-0.10123223679404848,-0.8772699720655881,1.071240380083463,630994.2869
-0.48358788151836224,-1.1992411892065957,1.8553853405400045,1.0893631902115237,360053.6851
0.2716335265675487,0.4905437367536787,0.26657139401130486,-1.0464634544413827,478799.9918
-0.8405993854732821,-0.15583899489067132,0.9513954462721971,0.7135692632980869,230289.9546
-0.8706769072413408,0.9910345352459987,0.9056398789471855,-0.7694681575966043,307315.345
-0.3261292525887165,1.7377383140952103,-0.44415810862698824,-0.12475239446411283,528618.8707
-1.7350982400141781,-0.08485967678178741,1.3606710405052806,2.236323699480317,98378.32224
-0.7585412720768387,-0.9068616160280776,-1.9773285474775457,-0.22296398306577445,692732.5812
0.8150931241440895,0.8990944622835568,-0.3963517129216737,-0.20116107169500752,422653.6677
1.7471744662577213,-0.3202501554785298,-0.4854453145454607,2.0689513547064786,606809.1906
-0.3603695652442057,0.06468167510366636,-0.09366114826599918,-0.24039350173866988,257544.0629
-0.024682328489625052,0.2536445472277355,-0.8610629012916381,0.30634203242287067,334199.9353
-0.62183816759235,2.232851137478449,-0.6449776181921036,-0.5810344669897739,284255.1623
-2.667297558042651,-0.08107149471794194,0.8078146286404015,-0.06716300562113486,108250.9154
-0.012483003849364816,0.7491832655687541,2.1736228140189087,-0.029210874249838807,138047.5627
-1.086959898736455,-1.7102893232206442,-0.42494641745701905,-0.9581395265098038,234564.8609
-1.3764670677485806,1.3158900280409982,-0.015089428213566531,1.7526796757868541,252944.9569
0.28999161603354145,0.47235147782560416,-2.41970298936711,0.7390433810231819,170641.265
2.336687536328516,0.36269364110450525,-1.4803167881813655,0.6988193287275386,455997.1118
5.151818477775586,-0.7959018650899002,-0.019214035784017577,-0.18694114234950693,779931.8759
-0.10555667881270776,-3.2538632426443193,0.19212555394786396,-0.10391166476389072,211883.045
2.294558965597787,-1.937994892165967,0.4049534470177008,-0.4784170200552367,370207.3866
-0.09327748203979273,-1.1944952972663954,2.073639980196698,-0.8598527165681012,235334.2782
-1.3431040518420931,0.8765864471061038,0.35840166305021814,-0.14520559221040943,207397.7233
-0.18998949118665645,-0.8821013618904002,-1.3311409570285169,0.16681766304789405,633005.2522
2.102706596276831,-0.39246074902377986,-0.6224749880031556,0.8020921175156415,646806.3598
0.24536205607113043,-1.053381915474911,0.5896081164044352,-0.026157508465903725,220143.6872
-2.3431092380097858,0.893902966139788,-1.0227565973507284,1.601861796801034,224349.0624
0.22952292642017075,1.8196207374526074,1.425041385225534,0.9620378672871523,137212.5389
1.4208965145481447,0.7533488923805215,2.0911554447244005,0.6505893415897394,254020.7906
0.5135585884571207,0.16478370627286873,-1.0417966427954415,1.1337229934418407,216351.837
2.63387506741523,1.25546681748965,0.2746863419826575,0.2498835827537672,247083.9187
-0.9620871817883306,-0.7464986126915012,0.816882038083905,-1.9289007765708623,109758.7827
0.7160857068591193,1.383299255750627,1.5119589574977828,-0.1389207524380601,146397.9284
0.2636726775319151,1.9377348900637195,-0.44985398728042547,-1.0111742311915237,173722.5743
-0.755117912835577,-0.8113572160230175,0.7324093633262595,0.2125406516590064,204115.2013
0.66335555439852,-1.0590762205273596,-0.10933576360058328,-0.4856847579250554,260976.6665
1.0606391790565877,0.733802315222451,0.640300792349491,1.886021810656047,395125.7018
1.2535195335023959,-0.9618584213202913,-0.8937323546003844,-1.3812905372411994,497692.5176
1.610425700311711,-0.8363362632563718,0.9901200515093349,0.3398951659019476,535835.6644
-0.35273286625683997,2.0401585257681454,-1.4996374240536514,0.046707559342802886,226768.2603
-0.4051903771405046,1.1941547758540647,0.378062884893153,0.03148670709671788,310305.5598
-0.32043926781148147,0.46720603677455846,0.2020153179968352,1.1111011276851313,276203.9201
0.7016640833685003,-0.4345733424095446,0.3841464331163797,0.7263259981189771,331247.0143
-0.3955566639693067,-0.31466055194230114,-0.9091755545961636,-0.15886399752727537,374402.1233
-0.4190518749230166,0.057638962235135455,-0.19241345092613138,0.7279766581187885,259757.602
-0.9507731660965892,0.15280248384563258,0.5833636785385903,-1.345357034152404,118735.8676
1.4219721890133088,0.5724885108373495,0.8980976850486933,0.5926232847105342,280920.0402
0.3071737405783217,1.33151354931873,-1.2902465575279902,0.495511669642284,202463.8609
0.6284769423173702,-0.5066658091895816,0.15774483854689392,3.6697399328570692,543193.7648
0.22314786996579514,-0.9475775582614523,-0.6841441155924236,1.2256887502114666,410357.2197
0.02364201022998499,0.10189571629585899,-1.21593074269801,-1.6291742972089558,173809.6441
-0.36936484481648996,-0.45854766416651604,0.28033655560889187,-0.1491503312972511,217171.6912
1.0801417019394428,-1.6014761858277833,-0.12481578200942264,-0.48029520709316637,389877.9007
-0.07238873322823933,0.09970121950622624,2.2774193465165915,0.36564248415358186,208419.3752
1.800854726731885,0.7279665492168865,-0.9864046308511412,-0.3693776861742476,370495.3218
-2.77651822993324,-0.3793606453098708,-0.5908914453192916,-0.3735894567607295,103212.0744
-2.1431610720464516,-1.6894495325748216,0.7843472396871389,0.19587228192305517,127574.0886
1.2318661108203117,1.2277170421340793,1.4618314534767043,-0.7384914392572571,166450.4353
0.754499570311291,0.4691402798724193,-1.9953344853861423,1.273459057012829,309631.4746
0.11794762359619093,-1.5303751544999218,2.020215883973652,0.13515267238188935,196204.535
-0.003278930492630489,-0.342148892324854,0.9691825144696089,-0.23357901383577348,249538.9243
3.447251834538839,-0.027560281029095347,0.6727242302165535,0.16559759394691853,799996.2481
1.0469676533164378,-1.150689891064033,0.3729532112971366,0.8952883518829458,544763.5776
0.45362293883370575,1.566075149714438,-2.999417460511642,-0.2536175171545577,312296.6703
-1.6659462760734869,-0.7057438017199842,0.7105007099323551,-2.1546566184370963,164903.4879
-1.04966485895452,-0.22084282309655764,1.6021952928485312,-0.4569649973471311,182897.1964
-0.9245803948635712,-1.450196049859592,-1.110288082241765,-0.6153969637238721,375795.8439
-1.655028802387121,-0.10519846039723672,1.5921283686123382,0.296116081704384,150830.2384
-1.0870299692860574,1.8606110651581855,1.528045464817368,0.7819219706461756,98879.35132
-0.007948211577269828,0.6656742385609712,-1.2280097893593698,-0.7771528360922969,304631.685
0.5665702383100097,-1.1680421165238615,-1.3499793670793279,0.05051262524572713,225726.3565
-1.693987531412411,1.3783142875813927,0.09655456105280043,-0.14065937613106944,155684.9643
0.6933566447359379,2.0294669884204235,-2.4497807111269005,-0.6931994260764495,299223.8467
-1.3402858163929292,-1.1832583816072981,-0.888026017886027,-0.8186713848755034,415007.0335
-0.5574501461689464,1.8341469669953254,-0.5967287802896493,1.5539055327359215,142240.2358
-0.0317341603545246,0.465026885878284,0.23764631680146323,1.6733931482911375,374959.758
0.2951321256723819,0.722326426307801,0.7512764808439065,-1.6740623182967964,229519.262
0.747442267689629,2.138457614245215,0.21126877150333429,-0.2597844945403382,255087.7075
1.6186947220638424,1.3556583220180436,1.240853686407127,0.028161663312003423,379489.2465
0.2651717581206869,0.2948385215905545,0.4118899900350211,-0.09212823829475131,216757.3556
-1.3637543476899443,-0.7163012285807039,1.219829885453182,0.17041991267502088,160474.9654
-0.3029492946267468,0.4897995434888401,0.44600113159036364,-0.6054630801500689,253375.0876
-0.4820054212580679,-0.40863930154935535,1.528306241874859,-1.8450677871725365,254400.6244
-2.863551856241518,2.458403115717677,-2.0060326921161686,1.3984449892212607,120748.6048
-0.32739404732850214,0.35293360726954237,-1.140618783254247,-0.754816272835935,210881.4665
1.8784016047917569,1.4832122072467635,-0.08376503614930363,0.10869636818957723,308427.1324
2.18461642678806,0.7850895183474724,-0.6619057480410588,-0.8515407241530369,655324.1759
3.353338088588448,0.03373982074909968,-0.8408355016567883,-0.00779117218299587,969059.6957
-1.1483009582914157,-0.7039989504125219,-0.7937864048850946,-0.7202809092312811,461748.4582
-1.206371214668736,1.4162677657078584,-1.5105898178620643,0.09071691573936644,233971.9901
1.7101344808747536,-1.2862537926477113,-1.474114592943427,0.3950226382588459,748256.0279
2.551261917725071,1.122109940060429,1.6747303395295412,-1.1450193659755306,227469.3042
0.32246461464615656,1.00593348693213,0.3807623778193071,0.9709138220844176,319230.5488
-0.6108421494993376,-0.8016959676374433,0.5137068029387891,0.34460639487738043,136281.9799
-0.456469243078906,-0.7494299215562151,0.27290239700951996,0.9675456776268486,362981.6337
-0.22505838447866067,-2.892609441836807,-0.44080082485001665,1.4743429837476891,284596.5952
0.45540330093877224,-0.7543729975954286,0.6419917823148197,0.586141366378252,241041.2506
-1.45260942227076,0.039800080454614126,-0.24113186358685781,-0.9114098974393678,149161.886
0.9906573184610132,0.5443311698785106,-2.572547012399112,1.7288647063111418,276656.5065
-0.7545179876082029,-0.1468638587168468,-0.5342462765529613,-1.40914341945298,410697.6667
0.8137490066954399,-1.20920285408523,-1.1620222840801397,-0.2405569217916749,353477.4283
-0.20723484410243936,-1.2809652052557083,-0.2861235155289788,1.381261956288426,356183.7097
2.170256866344882,-0.3471499082413494,-1.070152509250362,-0.4457763286059677,798826.0426
-2.7644178513431656,0.8299773969283114,-0.0674504908784337,1.0262626602790883,222852.3977
0.9204592346868418,0.8676488943218358,-1.2265506124128964,-0.1927797355333582,249815.1871
0.5154461891872766,1.2516167200878734,0.345819113825116,0.42850583047038027,166987.0495
-2.032296271088898,1.2170878780990926,0.2706651538240524,-0.5875358248784792,145718.0224
-0.07707628843766165,-0.10517994696230529,-0.2853196176656641,-0.9476510652104048,217954.655
1.0491297224572291,0.7214105883505734,0.14539470462422954,-0.36545890591817753,442071.1893
1.8322280203074568,0.5606987822190761,1.7517643151824147,-0.9356649564289978,319396.2929
0.2660964234124452,-2.5838398259678117,-0.08566286347756161,-0.15493430024863983,404764.9182
4.11566952164443,-1.7762115608591544,-0.4562532083040497,-0.2720582321683775,720948.6752
-0.11065635302884809,0.772932551834003,1.6564256922454277,1.2835535539700458,151561.3852
-0.40388755659436304,-0.10001373740555164,1.6904715868667521,-1.243414255846993,129968.5095
0.6252505994596392,-1.633985191790284,-0.3499642980499593,-0.23241654795509728,280525.7092
0.5582766479202519,0.09314727030534257,-0.42302165706894607,-0.04384960045458832,358729.7227
1.559386723511545,-0.29159834572071736,-0.41612202331933085,0.6589948969832905,704512.7722
2.6235534223247243,-0.4503465060990297,-1.366277588221271,0.8145045302632281,470238.5325
-0.10543454532088968,0.16876371866987383,1.3615072524944587,1.3081694065854694,284396.0632
2.470811559410589,1.5449972042863258,-1.440496327514625,-0.0313848239972159,455562.132
1.6220745420644813,-2.4367313519351352,1.2563332821899746,-0.39271903667012714,448231.5409
-0.7288037071148252,0.2899718421292898,-0.8372883460366093,-0.8051511709080216,261273.8014
-1.5193061638880672,-1.0829070111878791,1.0536676367053255,-1.3065981573028211,274343.871
-0.04989348782772534,1.5268329027136172,0.6071145554752039,-0.49192520687454305,354094.8412
-0.0402815752511554,-0.6822441816332705,0.9541062889060962,-1.700126319667333,110505.7101
-1.2992926943452716,0.20520924211763245,-0.032518867175804954,-2.3389700972900185,171977.7174
-0.4089215033576168,1.7317218159379235,-0.7310601244549161,-0.6551142800769413,178009.8491
-1.1236495313311232,1.0126486900881262,0.03880505211170528,-0.2755279194859404,130890.354
2.172217152443226,-0.5556234206939631,0.6660679563751317,-0.7488137594283889,271626.442
1.7683653093504519,-0.2085129189442623,1.0708940069090878,1.800130461853948,249751.8563
-0.6450401526926793,1.9214302676791302,-0.5376957642274088,-0.372065704844283,101762.9942
0.028439605583995893,1.3094276253893675,0.6657426001099787,-0.36749362111131456,401584.651
-1.050771413873732,1.0355368282878084,-0.5006778194776844,-0.043030419978616945,207601.5597
-1.5867938791431948,0.30288191583418017,-0.4079842425711748,-1.619714474622501,165832.1784
2.764550534031999,-1.1665544932988041,-0.2414006989664198,-0.4311796760986141,370626.9651
-1.5343743169305963,2.115135262712113,-0.5273136075940351,0.09718401432964528,229867.2818
2.1863593329218856,-0.8420493287661561,0.9775637649539713,-0.025229525787193677,261299.0612
-2.2326234966079843,0.5279870489234249,0.008810186038685719,0.3401018716537681,201083.057
0.9268924160584925,0.8199897568237101,0.5691080929546382,0.0456982487130951,289915.2581
2.336560659471914,-0.44808250000657246,1.0530215625024437,0.2415421861822332,500787.2489
-0.4266305934891629,1.8224255243058032,-0.2933583395414128,3.2712733882404654,453167.7797
0.6143200239117635,-0.2908094390930667,-0.1439756575129048,0.41860010971441186,468592.981
2.93060634836107,-0.6286255785466136,-0.33605385703876484,-0.0705792117271322,643648.7488
1.136372264877455,1.4848412565947438,-0.5473458984784627,-1.5580624028360994,284846.2384
-2.6021442504111536,-0.4146680746856392,1.125323639014675,0.5221807657207317,165266.5131
-0.3716422895180856,-2.144864281868419,0.578811924351871,0.3394832655166662,113423.8569
0.7761354030446175,0.27026873062263307,-2.034244218212943,0.7715288012663866,400906.5969
0.8485482727721967,-1.7561811003021865,-0.999135395287651,-0.5203888859969489,390164.8623
-2.0024686073160236,-0.6829273455497793,0.763517625196297,-0.5584563421652502,187995.7479
